casename,rgas,gam,cp,cv,cfl,sfac,sfac_res,d_max,d_var,facsec,fcorr,nsteps,nrkuts,guess_method,tstep_method,ni,nj,pstag,tstag,alpha,rfin,p,dt,converged,iterations,dro_max,dro_avg
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.55,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,16,37,100000.0,300.0,0.0,0.25,85000.0,0.9012010097503662,1,6050.0,0.0117288,0.000272506
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.6333333333333333,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,16,37,100000.0,300.0,0.0,0.25,85000.0,0.9322075843811035,1,6000.0,0.0135342,0.000312195
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.6333333333333333,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,16,37,100000.0,300.0,0.0,0.25,85000.0,0.9002013206481934,1,6000.0,0.0135342,0.000312195
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.6333333333333333,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,16,37,100000.0,300.0,0.0,0.25,85000.0,0.9362072944641113,1,6000.0,0.0135342,0.000312195
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.7166666666666667,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,16,37,100000.0,300.0,0.0,0.25,85000.0,1.1512577533721924,1,6000.0,0.0153036,0.000347448
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.7166666666666667,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,16,37,100000.0,300.0,0.0,0.25,85000.0,1.0612375736236572,1,6000.0,0.0153036,0.000347448
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.7166666666666667,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,16,37,100000.0,300.0,0.0,0.25,85000.0,0.8927998542785645,1,6000.0,0.0153036,0.000347448
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.8,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,16,37,100000.0,300.0,0.0,0.25,85000.0,0.8981993198394775,1,6000.0,0.017027,0.000381521
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.8,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,16,37,100000.0,300.0,0.0,0.25,85000.0,0.9022002220153809,1,6000.0,0.017027,0.000381521
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.8,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,16,37,100000.0,300.0,0.0,0.25,85000.0,0.9172048568725586,1,6000.0,0.017027,0.000381521
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.05,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.9854443073272705,1,10150.0,0.000807594,2.2507e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.05,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,2.021451473236084,1,10150.0,0.000807594,2.2507e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.13333333333333333,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.7644178867340088,1,8700.0,0.00151925,3.86075e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.05,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.995469331741333,1,10150.0,0.000807594,2.2507e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.21666666666666667,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.455348253250122,1,7000.0,0.00222244,4.85965e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.21666666666666667,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.430342197418213,1,7000.0,0.00222244,4.85965e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.13333333333333333,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.7234082221984863,1,8700.0,0.00151925,3.86075e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.13333333333333333,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.7154066562652588,1,8700.0,0.00151925,3.86075e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.3,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.371307373046875,1,6750.0,0.0029767,5.77384e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.21666666666666667,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.414315938949585,1,7000.0,0.00222244,4.85965e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.3,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.3973121643066406,1,6750.0,0.0029767,5.77384e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.3,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.3943116664886475,1,6750.0,0.0029767,5.77384e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.3833333333333333,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.3733079433441162,1,6700.0,0.00360115,6.58802e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.3833333333333333,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.3783082962036133,1,6700.0,0.00360115,6.58802e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.3833333333333333,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.3883099555969238,1,6700.0,0.00360115,6.58802e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.4666666666666666,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.4223175048828125,1,6700.0,0.00413569,7.28792e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.4666666666666666,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.3628084659576416,1,6700.0,0.00413569,7.28792e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.4666666666666666,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.3678104877471924,1,6700.0,0.00413569,7.28792e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.55,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.3498060703277588,1,6700.0,0.00460835,8.10335e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.55,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.3238000869750977,1,6700.0,0.00460835,8.10335e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.55,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.3623039722442627,1,6700.0,0.00460835,8.10335e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.6333333333333333,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.3503015041351318,1,6650.0,0.00503831,9.0317e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.6333333333333333,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.4133148193359375,1,6650.0,0.00503831,9.0317e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.6333333333333333,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.3583028316497803,1,6650.0,0.00503831,9.0317e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.7166666666666667,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.2932889461517334,1,6150.0,0.00543891,9.96822e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.7166666666666667,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.2782855033874512,1,6150.0,0.00543891,9.96822e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.7166666666666667,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.2682852745056152,1,6150.0,0.00543891,9.96822e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.8,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.2252743244171143,1,6150.0,0.00581932,0.000109997
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.8,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.2482788562774658,1,6150.0,0.00581932,0.000109997
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.8,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,27,37,100000.0,300.0,0.0,0.25,85000.0,1.2602815628051758,1,6150.0,0.00581932,0.000109997
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.05,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,46,37,100000.0,300.0,0.0,0.25,85000.0,3.555257797241211,1,11900.0,0.000270164,8.05742e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.05,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,46,37,100000.0,300.0,0.0,0.25,85000.0,3.5922648906707764,1,11900.0,0.000270164,8.05742e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.13333333333333333,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,46,37,100000.0,300.0,0.0,0.25,85000.0,3.2721951007843018,1,10650.0,0.000550792,1.36507e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.13333333333333333,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,46,37,100000.0,300.0,0.0,0.25,85000.0,3.2451891899108887,1,10650.0,0.000550792,1.36507e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.05,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,46,37,100000.0,300.0,0.0,0.25,85000.0,3.5802643299102783,1,11900.0,0.000270164,8.05742e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.13333333333333333,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,46,37,100000.0,300.0,0.0,0.25,85000.0,3.1931779384613037,1,10650.0,0.000550792,1.36507e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.21666666666666667,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,46,37,100000.0,300.0,0.0,0.25,85000.0,2.845099925994873,1,9400.0,0.000829113,1.73572e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.21666666666666667,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,46,37,100000.0,300.0,0.0,0.25,85000.0,2.8731064796447754,1,9400.0,0.000829113,1.73572e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.3,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,46,37,100000.0,300.0,0.0,0.25,85000.0,2.8776423931121826,1,8250.0,0.00110269,2.09093e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.3,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,46,37,100000.0,300.0,0.0,0.25,85000.0,2.5685739517211914,1,8250.0,0.00110269,2.09093e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.21666666666666667,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,46,37,100000.0,300.0,0.0,0.25,85000.0,3.26973032951355,1,9400.0,0.000829113,1.73572e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.3833333333333333,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,46,37,100000.0,300.0,0.0,0.25,85000.0,2.487555503845215,1,7950.0,0.0013579,2.48498e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.3833333333333333,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,46,37,100000.0,300.0,0.0,0.25,85000.0,2.4585471153259277,1,7950.0,0.0013579,2.48498e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.3,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,46,37,100000.0,300.0,0.0,0.25,85000.0,2.5975799560546875,1,8250.0,0.00110269,2.09093e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.4666666666666666,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,46,37,100000.0,300.0,0.0,0.25,85000.0,2.270507335662842,1,7400.0,0.00159676,2.87474e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.3833333333333333,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,46,37,100000.0,300.0,0.0,0.25,85000.0,2.4505484104156494,1,7950.0,0.0013579,2.48498e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.4666666666666666,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,46,37,100000.0,300.0,0.0,0.25,85000.0,2.3068127632141113,1,7400.0,0.00159676,2.87474e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.4666666666666666,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,46,37,100000.0,300.0,0.0,0.25,85000.0,2.2785110473632812,1,7400.0,0.00159676,2.87474e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.55,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,46,37,100000.0,300.0,0.0,0.25,85000.0,2.2825090885162354,1,7350.0,0.00182135,3.2405e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.8,0.55,0.5,0.0001,0.01,0.0,0.8,100000,4,1,2,46,37,100000.0,300.0,0.0,0.25,85000.0,2.3025143146514893,1,7350.0,0.00182135,3.2405e-05
