casename,rgas,gam,cp,cv,cfl,sfac,d_max,d_var,facsec,fcorr,nsteps,nrkuts,guess_method,tstep_method,ni,nj,pstag,tstag,alpha,rfin,p,dt,converged,iterations,dro_max,dro_avg
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0.8,100000,1,2,1,46,37,100000.0,300.0,0.0,0.25,85000.0,1.756392478942871,1,21300.0,0.000271781,4.94168e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0.8,100000,1,2,1,46,37,100000.0,300.0,0.0,0.25,85000.0,1.7303860187530518,1,21300.0,0.000271781,4.94168e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0.8,100000,1,2,1,77,37,100000.0,300.0,0.0,0.25,85000.0,4.0734336376190186,1,32650.0,0.000141355,1.78211e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0.8,100000,1,2,1,77,37,100000.0,300.0,0.0,0.25,85000.0,4.049410104751587,1,32650.0,0.000141355,1.78211e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0.8,100000,1,2,1,77,37,100000.0,300.0,0.0,0.25,85000.0,4.00489354133606,1,32650.0,0.000141355,1.78211e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0.8,100000,1,2,1,129,37,100000.0,300.0,0.0,0.25,85000.0,10.265818119049072,1,52050.0,6.64925e-05,8.64491e-07
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0.8,100000,1,2,1,129,37,100000.0,300.0,0.0,0.25,85000.0,10.23291015625,1,52050.0,6.64925e-05,8.64491e-07
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0.8,100000,1,2,1,129,37,100000.0,300.0,0.0,0.25,85000.0,10.13526701927185,1,52050.0,6.64925e-05,8.64491e-07
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0.8,100000,1,2,1,215,37,100000.0,300.0,0.0,0.25,85000.0,27.67918610572815,1,85850.0,2.97378e-05,5.19424e-07
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0.8,100000,1,2,1,215,37,100000.0,300.0,0.0,0.25,85000.0,27.658177375793457,1,85850.0,2.97378e-05,5.19424e-07
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0.8,100000,1,2,1,215,37,100000.0,300.0,0.0,0.25,85000.0,27.606693029403687,1,85850.0,2.97378e-05,5.19424e-07
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0.5,0,100000,1,2,1,1000,37,100000.0,300.0,0.0,0.25,85000.0,150.74291586875916,3,100000.0,7.34484e-05,1.85499e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0.5,0,100000,1,2,1,1000,37,100000.0,300.0,0.0,0.25,85000.0,150.5468978881836,3,100000.0,7.34484e-05,1.85499e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0.5,0,100000,1,2,1,1000,37,100000.0,300.0,0.0,0.25,85000.0,150.46988582611084,3,100000.0,7.34484e-05,1.85499e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0.8,100000,1,2,1,359,37,100000.0,300.0,0.0,0.25,85000.0,52.69569373130798,3,100000.0,3.0803e-05,4.24118e-07
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0.8,100000,1,2,1,359,37,100000.0,300.0,0.0,0.25,85000.0,52.61628842353821,3,100000.0,3.0803e-05,4.24118e-07
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0.8,100000,1,2,1,359,37,100000.0,300.0,0.0,0.25,85000.0,52.42070007324219,3,100000.0,3.0803e-05,4.24118e-07
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0.8,100000,1,2,1,599,37,100000.0,300.0,0.0,0.25,85000.0,88.25317907333374,3,100000.0,3.01914e-05,4.44835e-07
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0.8,100000,1,2,1,599,37,100000.0,300.0,0.0,0.25,85000.0,88.14715600013733,3,100000.0,3.01914e-05,4.44835e-07
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,5,37,100000.0,300.0,0.0,0.25,85000.0,0.48889756202697754,1,19800.0,0.0109902,0.000225976
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,5,37,100000.0,300.0,0.0,0.25,85000.0,0.47910642623901367,1,19800.0,0.0109902,0.000225976
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,5,37,100000.0,300.0,0.0,0.25,85000.0,0.4811081886291504,1,19800.0,0.0109902,0.000225976
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,8,37,100000.0,300.0,0.0,0.25,85000.0,0.2980682849884033,1,8400.0,0.00746875,0.000165597
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0.8,100000,1,2,1,599,37,100000.0,300.0,0.0,0.25,85000.0,88.0408787727356,3,100000.0,3.01914e-05,4.44835e-07
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,8,37,100000.0,300.0,0.0,0.25,85000.0,0.32607197761535645,1,8400.0,0.00746875,0.000165597
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,8,37,100000.0,300.0,0.0,0.25,85000.0,0.28606438636779785,1,8400.0,0.00746875,0.000165597
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,10,37,100000.0,300.0,0.0,0.25,85000.0,0.32607340812683105,1,9150.0,0.00688651,0.000143205
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,10,37,100000.0,300.0,0.0,0.25,85000.0,0.34407615661621094,1,9150.0,0.00688651,0.000143205
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,10,37,100000.0,300.0,0.0,0.25,85000.0,0.33307600021362305,1,9150.0,0.00688651,0.000143205
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,16,37,100000.0,300.0,0.0,0.25,85000.0,0.3670840263366699,1,7750.0,0.00539524,0.000112492
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,16,37,100000.0,300.0,0.0,0.25,85000.0,0.380084753036499,1,7750.0,0.00539524,0.000112492
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,16,37,100000.0,300.0,0.0,0.25,85000.0,0.3810853958129883,1,7750.0,0.00539524,0.000112492
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,27,37,100000.0,300.0,0.0,0.25,85000.0,0.5971341133117676,1,10000.0,0.00166397,4.91304e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,27,37,100000.0,300.0,0.0,0.25,85000.0,0.5931308269500732,1,10000.0,0.00166397,4.91304e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,27,37,100000.0,300.0,0.0,0.25,85000.0,0.6051371097564697,1,10000.0,0.00166397,4.91304e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,46,37,100000.0,300.0,0.0,0.25,85000.0,1.1572585105895996,1,13750.0,0.000785871,1.58142e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,46,37,100000.0,300.0,0.0,0.25,85000.0,1.2112700939178467,1,13750.0,0.000785871,1.58142e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,46,37,100000.0,300.0,0.0,0.25,85000.0,1.170257806777954,1,13750.0,0.000785871,1.58142e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,77,37,100000.0,300.0,0.0,0.25,85000.0,2.134486675262451,1,16700.0,0.000429836,6.67776e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,77,37,100000.0,300.0,0.0,0.25,85000.0,2.136861562728882,1,16700.0,0.000429836,6.67776e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,77,37,100000.0,300.0,0.0,0.25,85000.0,2.142481565475464,1,16700.0,0.000429836,6.67776e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,129,37,100000.0,300.0,0.0,0.25,85000.0,4.449993133544922,1,22100.0,0.000241683,2.47326e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,129,37,100000.0,300.0,0.0,0.25,85000.0,4.473999738693237,1,22100.0,0.000241683,2.47326e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,129,37,100000.0,300.0,0.0,0.25,85000.0,4.39898681640625,1,22100.0,0.000241683,2.47326e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,215,37,100000.0,300.0,0.0,0.25,85000.0,11.213011741638184,1,34650.0,0.000115691,1.34106e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,215,37,100000.0,300.0,0.0,0.25,85000.0,11.362056970596313,1,34650.0,0.000115691,1.34106e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,215,37,100000.0,300.0,0.0,0.25,85000.0,11.513583183288574,1,34650.0,0.000115691,1.34106e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,359,37,100000.0,300.0,0.0,0.25,85000.0,25.52970027923584,1,47900.0,9.59759e-05,1.61164e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,359,37,100000.0,300.0,0.0,0.25,85000.0,25.48268747329712,1,47900.0,9.59759e-05,1.61164e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,4,2,1,1000,37,100000.0,300.0,0.0,0.25,85000.0,570.6516783237457,3,100000.0,7.3638e-05,1.85789e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0.8,100000,1,2,1,1000,37,100000.0,300.0,0.0,0.25,85000.0,150.017644405365,3,100000.0,3.19158e-05,6.80477e-07
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,4,2,1,1000,37,100000.0,300.0,0.0,0.25,85000.0,569.8174908161163,3,100000.0,7.3638e-05,1.85789e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,359,37,100000.0,300.0,0.0,0.25,85000.0,25.51669692993164,1,47900.0,9.59759e-05,1.61164e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0.8,100000,1,2,1,1000,37,100000.0,300.0,0.0,0.25,85000.0,150.187579870224,3,100000.0,3.19158e-05,6.80477e-07
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,4,2,1,1000,37,100000.0,300.0,0.0,0.25,85000.0,568.7217493057251,3,100000.0,7.3638e-05,1.85789e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,599,37,100000.0,300.0,0.0,0.25,85000.0,58.45093607902527,1,65750.0,8.67531e-05,1.74257e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,599,37,100000.0,300.0,0.0,0.25,85000.0,58.39292335510254,1,65750.0,8.67531e-05,1.74257e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,599,37,100000.0,300.0,0.0,0.25,85000.0,58.150375843048096,1,65750.0,8.67531e-05,1.74257e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0.8,100000,1,2,1,1000,37,100000.0,300.0,0.0,0.25,85000.0,149.42145824432373,3,100000.0,3.19158e-05,6.80477e-07
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,1000,37,100000.0,300.0,0.0,0.25,85000.0,143.77669143676758,1,98350.0,7.68843e-05,1.83491e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,1000,37,100000.0,300.0,0.0,0.25,85000.0,143.53177976608276,1,98350.0,7.68843e-05,1.83491e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.1,0.8,0.0001,0.01,0,0,100000,1,2,2,1000,37,100000.0,300.0,0.0,0.25,85000.0,142.47934889793396,1,98350.0,7.68843e-05,1.83491e-06
