           50   0.801597E-04   0.359561E-03   0.118202E-02   0.411321E-03   0.117252E-01   0.294393E-01   0.773107E-01   0.363207E-01
          100   0.967914E-04   0.377523E-03   0.121935E-02   0.410972E-03   0.832615E-02   0.240930E-01   0.642848E-01   0.295384E-01
          150   0.116977E-03   0.395846E-03   0.125432E-02   0.404036E-03   0.762168E-02   0.221360E-01   0.597996E-01   0.231640E-01
          200   0.139174E-03   0.407738E-03   0.127182E-02   0.395243E-03   0.666404E-02   0.198543E-01   0.539454E-01   0.204225E-01
          250   0.159042E-03   0.419410E-03   0.129298E-02   0.382723E-03   0.590180E-02   0.172970E-01   0.469045E-01   0.182348E-01
          300   0.171647E-03   0.436626E-03   0.131973E-02   0.368388E-03   0.493113E-02   0.148112E-01   0.403091E-01   0.168726E-01
          350   0.174193E-03   0.444249E-03   0.133631E-02   0.371917E-03   0.396591E-02   0.122767E-01   0.338310E-01   0.150948E-01
          400   0.169696E-03   0.438253E-03   0.132433E-02   0.386834E-03   0.377399E-02   0.105015E-01   0.290317E-01   0.138676E-01
          450   0.160929E-03   0.418070E-03   0.127540E-02   0.409741E-03   0.368713E-02   0.114732E-01   0.310357E-01   0.133332E-01
          500   0.171252E-03   0.420624E-03   0.127989E-02   0.371453E-03   0.521151E-02   0.151444E-01   0.426349E-01   0.715564E-02
          550   0.182068E-03   0.425751E-03   0.128815E-02   0.374228E-03   0.378089E-02   0.112930E-01   0.321323E-01   0.804229E-02
          600   0.194601E-03   0.439402E-03   0.131766E-02   0.354209E-03   0.372150E-02   0.102976E-01   0.302549E-01   0.766383E-02
          650   0.206062E-03   0.454992E-03   0.135455E-02   0.344169E-03   0.336964E-02   0.851229E-02   0.246084E-01   0.727266E-02
          700   0.213099E-03   0.463797E-03   0.137171E-02   0.325718E-03   0.338948E-02   0.837366E-02   0.239660E-01   0.786086E-02
          750   0.213356E-03   0.458383E-03   0.134683E-02   0.318228E-03   0.346448E-02   0.831300E-02   0.238705E-01   0.791341E-02
          800   0.207718E-03   0.439197E-03   0.128253E-02   0.326589E-03   0.320899E-02   0.747295E-02   0.214430E-01   0.915746E-02
          850   0.201918E-03   0.422444E-03   0.122726E-02   0.331831E-03   0.320441E-02   0.690885E-02   0.195909E-01   0.628473E-02
          900   0.199441E-03   0.410205E-03   0.118670E-02   0.332569E-03   0.313239E-02   0.655558E-02   0.185150E-01   0.722064E-02
          950   0.201900E-03   0.408718E-03   0.117885E-02   0.327965E-03   0.312348E-02   0.602743E-02   0.168907E-01   0.629738E-02
         1000   0.203521E-03   0.406817E-03   0.116974E-02   0.325493E-03   0.312407E-02   0.564297E-02   0.158372E-01   0.656764E-02
         1050   0.203693E-03   0.403331E-03   0.115864E-02   0.319288E-03   0.308399E-02   0.532598E-02   0.149128E-01   0.731658E-02
         1100   0.205004E-03   0.401647E-03   0.114761E-02   0.310795E-03   0.307838E-02   0.497575E-02   0.140181E-01   0.764022E-02
         1150   0.207224E-03   0.402475E-03   0.114774E-02   0.304631E-03   0.308299E-02   0.475733E-02   0.145010E-01   0.861764E-02
         1200   0.210007E-03   0.405275E-03   0.115492E-02   0.291097E-03   0.314365E-02   0.543389E-02   0.169602E-01   0.937567E-02
         1250   0.209378E-03   0.402075E-03   0.114698E-02   0.261871E-03   0.681927E-02   0.122334E-01   0.369183E-01   0.630729E-02
         1300   0.208421E-03   0.397158E-03   0.113485E-02   0.263893E-03   0.353094E-02   0.680648E-02   0.202255E-01   0.111599E-01
